station,n_chargers,faults,replication,seed,mean_utilization,mean_wait,p_wait_gt_10min,p_wait_gt_15min,throughput_per_hour,n_sessions,fault_fraction,drain_cap_hit
Nanhu_Technology Park,4,on,22,64,0.46596414801937885,8.027583009127799,0.1882640586797066,0.15810920945395274,1.7027777777777777,1227,0.14425427872860636,False
Nanhu_Technology Park,4,on,23,65,0.4713179456915786,16.354014572238,0.2579263067694944,0.2185089974293059,1.6208333333333333,1167,0.15424164524421594,False
Nanhu_Technology Park,4,on,24,66,0.45250555965652167,8.494570401281402,0.1645021645021645,0.13766233766233765,1.6041666666666667,1155,0.14372294372294372,False
Nanhu_Technology Park,4,on,25,67,0.4705407957573531,12.154550961259826,0.21381031613976706,0.1930116472545757,1.6694444444444445,1202,0.14226289517470883,False
Nanhu_Technology Park,4,on,26,68,0.4902759729307609,13.86230683946902,0.22120200333889817,0.18948247078464106,1.663888888888889,1198,0.169449081803005,False
Nanhu_Technology Park,4,on,27,69,0.42307235778449015,11.886241376584854,0.15803336259877085,0.13784021071115013,1.5805555555555555,1139,0.16681299385425813,False
Nanhu_Technology Park,4,on,28,70,0.43424837790827026,5.267847111357361,0.13898026315789475,0.11266447368421052,1.6888888888888889,1216,0.15049342105263158,False
Nanhu_Technology Park,4,on,29,71,0.48260031695661804,20.57474540836151,0.2447434819175778,0.2111017661900757,1.6513888888888888,1189,0.16232127838519764,False
Nanhu_Technology Park,4,on,30,72,0.4045644379543804,7.052812138540313,0.13504273504273503,0.1170940170940171,1.625,1170,0.12222222222222222,False
Nanhu_Technology Park,4,on,31,73,0.4464627302239399,11.347375062570613,0.17672047578589634,0.1580288870008496,1.6333333333333333,1177,0.15123194562446898,False
Nanhu_Technology Park,4,on,32,74,0.4451864695088051,7.870064180808352,0.17330016583747926,0.14593698175787728,1.675,1206,0.13930348258706468,False
Nanhu_Technology Park,4,on,33,75,0.48760561536906943,17.015066916721437,0.20593080724876442,0.18451400329489293,1.6847222222222222,1214,0.15403624382207579,False
Nanhu_Technology Park,4,on,34,76,0.4420557436791926,6.989760656616319,0.1549053356282272,0.13253012048192772,1.613888888888889,1162,0.1514629948364888,False
Nanhu_Technology Park,4,on,35,77,0.4588319829216565,11.729413003006425,0.2008403361344538,0.17394957983193277,1.6527777777777777,1190,0.1638655462184874,False
Nanhu_Technology Park,4,on,36,78,0.41140266655372265,7.886037427261093,0.18381112984822934,0.1467116357504216,1.6472222222222221,1186,0.14249578414839797,False
Nanhu_Technology Park,4,on,37,79,0.4580838020075692,8.019671157640152,0.21471343028229256,0.165098374679213,1.6236111111111111,1169,0.17621899059024806,False
Nanhu_Technology Park,4,on,38,80,0.4519174159521891,9.59532208814675,0.21724709784411278,0.1890547263681592,1.675,1206,0.16583747927031509,False
Nanhu_Technology Park,4,on,39,81,0.47214438493619193,16.046774262520707,0.24396135265700483,0.20933977455716588,1.725,1242,0.1529790660225443,False
Nanhu_Technology Park,4,on,40,82,0.46471760860841677,11.926300428397825,0.17475728155339806,0.1615180935569285,1.5708333333333333,1133,0.15710503089143865,False
Nanhu_Technology Park,4,on,41,83,0.4457335331288291,11.456851900281777,0.21422142214221424,0.18991899189918993,1.5430555555555556,1111,0.15841584158415842,False
Nanhu_Technology Park,4,on,42,84,0.44661508758193963,13.042386071733404,0.2025,0.175,1.6652777777777779,1200,0.16583333333333333,False
Nanhu_Technology Park,4,on,43,85,0.45583373253371623,17.023547391557113,0.21637931034482757,0.1870689655172414,1.6097222222222223,1160,0.16120689655172413,False
Nanhu_Technology Park,4,on,44,86,0.4049843373316371,3.9107693519069797,0.10926573426573427,0.09615384615384616,1.5888888888888888,1144,0.14248251748251747,False
Nanhu_Technology Park,4,on,45,87,0.4360967797687337,6.768373154496737,0.1703056768558952,0.15021834061135372,1.5902777777777777,1145,0.16506550218340613,False
Nanhu_Technology Park,4,on,46,88,0.455003732272367,7.379766214558748,0.1913265306122449,0.1598639455782313,1.6333333333333333,1176,0.17346938775510204,False
Nanhu_Technology Park,4,on,47,89,0.44676710315857376,20.130737526427477,0.21941272430668843,0.19494290375203915,1.7027777777777777,1226,0.1533442088091354,False
Nanhu_Technology Park,4,on,48,90,0.4725387021728905,12.776563427176844,0.222990492653414,0.19187554019014694,1.6055555555555556,1157,0.16421780466724287,False
Nanhu_Technology Park,4,on,49,91,0.4958108100468909,13.040193383745613,0.23909657320872274,0.20794392523364486,1.7833333333333334,1284,0.1440809968847352,False
Nanhu_Technology Park,6,on,0,42,0.2895818751901068,0.46899140618812885,0.018363939899833055,0.009181969949916527,1.663888888888889,1198,0.14607679465776294,False
Nanhu_Technology Park,6,on,1,43,0.3149771179790177,0.7834707490070816,0.02707275803722504,0.01692047377326565,1.6388888888888888,1182,0.15905245346869712,False
Nanhu_Technology Park,6,on,2,44,0.3023521858309791,0.8097538762344785,0.027707808564231738,0.019311502938706968,1.6541666666666666,1191,0.16792611251049538,False
Nanhu_Technology Park,6,on,3,45,0.3096025925585507,0.25627253816599327,0.011299435028248588,0.00645682001614205,1.7194444444444446,1239,0.1606133979015335,False
Nanhu_Technology Park,6,on,4,46,0.3087039834672433,0.3753592569228294,0.015793848711554447,0.011637572734829594,1.6694444444444445,1203,0.17040731504571904,False
Nanhu_Technology Park,6,on,5,47,0.29928768946259726,0.1415852789903768,0.006734006734006734,0.003367003367003367,1.65,1188,0.16582491582491582,False
Nanhu_Technology Park,6,on,6,48,0.3117817069853948,0.13566017621071,0.005235602094240838,0.0017452006980802793,1.5902777777777777,1146,0.17452006980802792,False
Nanhu_Technology Park,6,on,7,49,0.33021333682346443,1.7564342534907311,0.033003300330033,0.028877887788778877,1.6833333333333333,1212,0.16006600660066006,False
Nanhu_Technology Park,6,on,8,50,0.28426994207623413,0.2816282245933049,0.012477718360071301,0.006238859180035651,1.5583333333333333,1122,0.1586452762923351,False
Nanhu_Technology Park,6,on,9,51,0.2922833014382227,0.5107152226776996,0.018883415435139574,0.012315270935960592,1.6916666666666667,1218,0.1510673234811166,False
Nanhu_Technology Park,6,on,10,52,0.2795799204042386,0.8204064088259438,0.026525198938992044,0.019451812555260833,1.5694444444444444,1131,0.14677276746242263,False
Nanhu_Technology Park,6,on,11,53,0.32537385215332304,1.3000860996500865,0.04466501240694789,0.033085194375516956,1.676388888888889,1209,0.1662531017369727,False
Nanhu_Technology Park,6,on,12,54,0.304935120948748,0.32200632248224587,0.012658227848101266,0.00590717299578059,1.6458333333333333,1185,0.1569620253164557,False
Nanhu_Technology Park,6,on,13,55,0.30471853401214416,0.47237884927011053,0.01715686274509804,0.013071895424836602,1.7,1224,0.1503267973856209,False
Nanhu_Technology Park,6,on,14,56,0.3059040038675119,1.1154320653468281,0.03914893617021276,0.030638297872340424,1.6305555555555555,1175,0.14893617021276595,False
Nanhu_Technology Park,6,on,15,57,0.2897207506441136,0.15309638320953858,0.00529567519858782,0.00264783759929391,1.573611111111111,1133,0.1588702559576346,False
Nanhu_Technology Park,6,on,16,58,0.3019457663691393,0.1690112144790748,0.003427592116538132,0.002570694087403599,1.6208333333333333,1167,0.15167095115681234,False
Nanhu_Technology Park,6,on,17,59,0.3088194559280347,0.2764168266229396,0.00851063829787234,0.005957446808510639,1.6319444444444444,1175,0.15319148936170213,False
Nanhu_Technology Park,6,on,18,60,0.2808592402092851,0.3937980675650072,0.010291595197255575,0.009433962264150943,1.6166666666666667,1166,0.1569468267581475,False
Nanhu_Technology Park,6,on,19,61,0.2998093144895472,0.1540687569941673,0.006968641114982578,0.002613240418118467,1.5944444444444446,1148,0.15418118466898956,False
Nanhu_Technology Park,6,on,20,62,0.31492283782695646,0.8112504804050786,0.025833333333333333,0.0175,1.6666666666666667,1200,0.15,False
Nanhu_Technology Park,6,on,21,63,0.2780009242725926,1.0167186855878276,0.038237738985868665,0.02493765586034913,1.6708333333333334,1203,0.14546965918536992,False
Nanhu_Technology Park,6,on,22,64,0.31064690902772063,0.5011839058077795,0.018744906275468622,0.010594947025264874,1.7027777777777777,1227,0.14425427872860636,False
Nanhu_Technology Park,6,on,23,65,0.3142119637943855,1.5874019239501334,0.037703513281919454,0.030848329048843187,1.6208333333333333,1167,0.15424164524421594,False
Nanhu_Technology Park,6,on,24,66,0.30167037310434763,0.9292949753652162,0.025974025974025976,0.022510822510822513,1.6041666666666667,1155,0.14372294372294372,False
Nanhu_Technology Park,6,on,25,67,0.31395275224387387,0.714098533463663,0.021630615640599003,0.016638935108153077,1.6694444444444445,1202,0.14226289517470883,False
Nanhu_Technology Park,6,on,26,68,0.32692121898727394,0.9205071775277505,0.03005008347245409,0.02671118530884808,1.663888888888889,1198,0.169449081803005,False
Nanhu_Technology Park,6,on,27,69,0.28204823852299366,1.0432011274737085,0.0228270412642669,0.021071115013169446,1.5805555555555555,1139,0.16681299385425813,False
Nanhu_Technology Park,6,on,28,70,0.28949891860551363,0.1358337137524233,0.004934210526315789,0.004111842105263158,1.6888888888888889,1216,0.15049342105263158,False
Nanhu_Technology Park,6,on,29,71,0.3217335446377456,1.6014263093329508,0.04205214465937763,0.031959629941127,1.6513888888888888,1189,0.16232127838519764,False
Nanhu_Technology Park,6,on,30,72,0.26970962530292003,0.4522399163498985,0.01282051282051282,0.009401709401709401,1.625,1170,0.12222222222222222,False
Nanhu_Technology Park,6,on,31,73,0.29764182014929313,0.9316971852946376,0.0356839422259983,0.025488530161427356,1.6333333333333333,1177,0.15123194562446898,False
Nanhu_Technology Park,6,on,32,74,0.29668764070638665,0.4896359619936298,0.00912106135986733,0.007462686567164179,1.675,1206,0.13930348258706468,False
Nanhu_Technology Park,6,on,33,75,0.3250704102460457,0.9777391880091916,0.026359143327841845,0.023887973640856673,1.6847222222222222,1214,0.15403624382207579,False
Nanhu_Technology Park,6,on,34,76,0.2937267379743669,0.3470066388841562,0.01549053356282272,0.00946643717728055,1.613888888888889,1162,0.1514629948364888,False
Nanhu_Technology Park,6,on,35,77,0.30596951266925954,0.6940297475835676,0.01764705882352941,0.015126050420168067,1.6527777777777777,1190,0.1638655462184874,False
Nanhu_Technology Park,6,on,36,78,0.27424317234501994,0.6603092267825719,0.021079258010118045,0.016863406408094434,1.6472222222222221,1186,0.14249578414839797,False
Nanhu_Technology Park,6,on,37,79,0.30533349404354937,0.40715960679351565,0.017964071856287425,0.011976047904191617,1.6236111111111111,1169,0.17621899059024806,False
Nanhu_Technology Park,6,on,38,80,0.30180810678846426,0.5515264267670872,0.02404643449419569,0.012437810945273632,1.675,1206,0.16583747927031509,False
Nanhu_Technology Park,6,on,39,81,0.3163335974706409,0.8332640818249558,0.030595813204508857,0.023349436392914653,1.725,1242,0.1529790660225443,False
Nanhu_Technology Park,6,on,40,82,0.309395761784321,0.6536701734654979,0.02471315092674316,0.0176522506619594,1.5708333333333333,1133,0.15710503089143865,False
Nanhu_Technology Park,6,on,41,83,0.2971556887525523,0.512419615370674,0.021602160216021602,0.013501350135013501,1.5430555555555556,1111,0.15841584158415842,False
Nanhu_Technology Park,6,on,42,84,0.2979211580041028,1.4698177347284127,0.024166666666666666,0.019166666666666665,1.6652777777777779,1200,0.16583333333333333,False
Nanhu_Technology Park,6,on,43,85,0.3038317512462654,0.881186659264791,0.03362068965517241,0.025,1.6097222222222223,1160,0.16120689655172413,False
