station,n_chargers,activation_mode,faults,replication,mean_utilization,mean_utilization_static,mean_wait,p_wait_gt_15min,active_charger_hours,scheduled_charger_hours,n_sessions,fault_fraction,throughput_per_hour,drain_cap_hit
Nanhu_Technology Park,22,heuristic_historical,ON,14,0.40360402767182707,0.08341153162999815,4.1083341560336315,0.06382978723404255,3273.6012785617636,3270.0,1175,0.14893617021276595,1.6305555555555555,False
Nanhu_Technology Park,22,heuristic_historical,ON,15,0.3825993734318457,0.0790194365602462,1.0004644847808475,0.02471315092674316,3271.4843829645356,3270.0,1133,0.1588702559576346,1.573611111111111,False
Nanhu_Technology Park,22,heuristic_historical,ON,16,0.39866229806541476,0.08234884537340173,1.2594308852341016,0.013710368466152529,3271.9565332477196,3270.0,1167,0.15167095115681234,1.6208333333333333,False
Nanhu_Technology Park,22,heuristic_historical,ON,17,0.40758035187876834,0.08422348798037299,1.6665406214860714,0.022127659574468085,3273.2197306849716,3270.0,1175,0.15319148936170213,1.6319444444444444,False
Nanhu_Technology Park,22,heuristic_historical,ON,18,0.370895224569323,0.07659797460253229,1.3302701961460441,0.029159519725557463,3271.3063887867197,3270.0,1166,0.1569468267581475,1.6166666666666667,False
Nanhu_Technology Park,22,heuristic_historical,ON,19,0.39576881850492285,0.08176617667896743,1.5034274828740355,0.023519163763066203,3272.5575589496166,3270.0,1148,0.15418118466898956,1.5944444444444446,False
Nanhu_Technology Park,22,heuristic_historical,ON,20,0.4153030336434263,0.08584808152446025,3.8027258148409997,0.05416666666666667,3274.3165861749653,3270.0,1200,0.15,1.6666666666666667,False
Nanhu_Technology Park,22,heuristic_historical,ON,21,0.36684447720358426,0.07579710156956261,2.501585855145802,0.05403158769742311,3272.847660169548,3270.0,1203,0.14546965918536992,1.6708333333333334,False
Nanhu_Technology Park,22,heuristic_historical,ON,22,0.41003708883349343,0.0847218842802875,1.429039934445496,0.02689486552567237,3272.8616106839713,3270.0,1227,0.14425427872860636,1.7027777777777777,False
Nanhu_Technology Park,22,heuristic_historical,ON,23,0.4146687812116481,0.08569417194392344,2.578563744404429,0.043701799485861184,3273.4455669063955,3270.0,1167,0.15424164524421594,1.6208333333333333,False
Nanhu_Technology Park,22,heuristic_historical,ON,24,0.39816520605622935,0.08227373811936767,2.369458675476537,0.04329004329004329,3273.0534762666884,3270.0,1155,0.14372294372294372,1.6041666666666667,False
Nanhu_Technology Park,22,heuristic_historical,ON,25,0.4144415645725507,0.08562347788469282,1.776547308438486,0.04076539101497504,3272.5382915981854,3270.0,1202,0.14226289517470883,1.6694444444444445,False
Nanhu_Technology Park,22,heuristic_historical,ON,26,0.4314423689527489,0.08916033245107473,1.9800171493428849,0.04340567612687813,3273.4375843826715,3270.0,1198,0.169449081803005,1.663888888888889,False
Nanhu_Technology Park,22,heuristic_historical,ON,27,0.3725143241357652,0.0769222468699073,1.3402579680006552,0.02633889376646181,3270.8766119158963,3270.0,1139,0.16681299385425813,1.5805555555555555,False
Nanhu_Technology Park,22,heuristic_historical,ON,28,0.38222942564531337,0.0789542505287764,0.8534482119665983,0.019736842105263157,3271.94936984348,3270.0,1216,0.15049342105263158,1.6888888888888889,False
Nanhu_Technology Park,22,heuristic_historical,ON,29,0.424449031519184,0.08774551217393058,3.831314567582378,0.057190916736753576,3274.5719971615513,3270.0,1189,0.16232127838519764,1.6513888888888888,False
Nanhu_Technology Park,22,heuristic_historical,ON,30,0.3560419697595058,0.07355717053716007,1.378489671769345,0.023076923076923078,3272.4950434793727,3270.0,1170,0.12222222222222222,1.625,False
Nanhu_Technology Park,22,heuristic_historical,ON,31,0.39263720145949466,0.08117504185889814,4.3988296793413335,0.06032285471537808,3274.8110934607753,3270.0,1177,0.15123194562446898,1.6333333333333333,False
Nanhu_Technology Park,22,heuristic_historical,ON,32,0.39164726098023983,0.08091481110174188,1.8078594982085983,0.03316749585406302,3272.563695820811,3270.0,1206,0.13930348258706468,1.675,False
Nanhu_Technology Park,22,heuristic_historical,ON,33,0.42867210737103423,0.0886555664307399,5.225955350555974,0.05683690280065898,3275.9401605932667,3270.0,1214,0.15403624382207579,1.6847222222222222,False
Nanhu_Technology Park,22,heuristic_historical,ON,34,0.3880967857985234,0.08016342632022073,0.8666316379646783,0.02323580034423408,3271.8350663473275,3270.0,1162,0.1514629948364888,1.613888888888889,False
Nanhu_Technology Park,22,heuristic_historical,ON,35,0.40368766775967846,0.08344623072797977,2.1359247021985683,0.034453781512605045,3274.2845528738835,3270.0,1190,0.1638655462184874,1.6527777777777777,False
Nanhu_Technology Park,22,heuristic_historical,ON,36,0.36230035742186223,0.07479359245773282,1.2146115956536878,0.03035413153456998,3270.0230078740683,3270.0,1186,0.14249578414839797,1.6472222222222221,False
Nanhu_Technology Park,22,heuristic_historical,ON,37,0.40329661199028927,0.0832727711027861,0.789346224243938,0.022241231822070145,3270.6466036463808,3270.0,1169,0.17621899059024806,1.6236111111111111,False
Nanhu_Technology Park,22,heuristic_historical,ON,38,0.39841543663848544,0.08231130185139936,1.7364183175485526,0.03980099502487562,3272.49122756561,3270.0,1206,0.16583747927031509,1.675,False
Nanhu_Technology Park,22,heuristic_historical,ON,39,0.4174195261945076,0.08626154067572021,3.3251032398792195,0.050724637681159424,3273.4041379432406,3270.0,1242,0.1529790660225443,1.725,False
Nanhu_Technology Park,22,heuristic_historical,ON,40,0.4082343686071738,0.08439525300177553,4.009698829639142,0.06266548984995587,3274.640526002574,3270.0,1133,0.15710503089143865,1.5708333333333333,False
Nanhu_Technology Park,22,heuristic_historical,ON,41,0.39213236401981383,0.08104246056887798,1.986099465125963,0.039603960396039604,3273.6715792888835,3270.0,1111,0.15841584158415842,1.5430555555555556,False
Nanhu_Technology Park,22,heuristic_historical,ON,42,0.39311462575435524,0.08125122491021002,2.3255348932544546,0.035833333333333335,3273.9036358874723,3270.0,1200,0.16583333333333333,1.6652777777777779,False
Nanhu_Technology Park,22,heuristic_historical,ON,43,0.4009637823692416,0.08286320488534507,2.123507950345248,0.05603448275862069,3273.495570168867,3270.0,1160,0.16120689655172413,1.6097222222222223,False
Nanhu_Technology Park,22,heuristic_historical,ON,44,0.3565172034702062,0.07363784980269471,0.8440754822858018,0.019230769230769232,3271.7174080833965,3270.0,1144,0.14248251748251747,1.5888888888888888,False
Nanhu_Technology Park,22,heuristic_historical,ON,45,0.38387203859764146,0.07929032359431525,1.1716796709461035,0.01921397379912664,3271.816124774841,3270.0,1145,0.16506550218340613,1.5902777777777777,False
Nanhu_Technology Park,22,heuristic_historical,ON,46,0.40015124670824054,0.08264006879024528,1.0972090191586503,0.026360544217687076,3271.3097870014153,3270.0,1176,0.17346938775510204,1.6333333333333333,False
Nanhu_Technology Park,22,heuristic_historical,ON,47,0.39287576566194155,0.0811898185794554,5.62214862005353,0.06525285481239804,3273.4183136283855,3270.0,1226,0.1533442088091354,1.7027777777777777,False
Nanhu_Technology Park,22,heuristic_historical,ON,48,0.4179179512692261,0.08643363784804826,3.218657061194945,0.043215211754537596,3276.0230072794684,3270.0,1157,0.16421780466724287,1.6055555555555556,False
Nanhu_Technology Park,22,heuristic_historical,ON,49,0.43693022011538424,0.09030856687375931,3.414066639384711,0.042834890965732085,3273.9500117492107,3270.0,1284,0.1440809968847352,1.7833333333333334,False
Nanhu_Technology Park,24,heuristic_historical,ON,0,0.38228447824070827,0.07239546879752673,1.0667354185640954,0.02671118530884808,3272.4156276979793,3270.0,1198,0.14607679465776294,1.663888888888889,False
Nanhu_Technology Park,24,heuristic_historical,ON,1,0.4159430906194097,0.0787780416532394,1.8721790095690385,0.03807106598984772,3272.7663722957714,3270.0,1182,0.15905245346869712,1.6388888888888888,False
Nanhu_Technology Park,24,heuristic_historical,ON,2,0.39902698618314136,0.0755789281284414,2.336251825741621,0.038623005877413935,3272.971310917931,3270.0,1191,0.16792611251049538,1.6541666666666666,False
Nanhu_Technology Park,24,heuristic_historical,ON,3,0.40863993434749385,0.07740064813963753,1.2029784016784009,0.023405972558514933,3273.0114886803626,3270.0,1239,0.1606133979015335,1.7194444444444446,False
Nanhu_Technology Park,24,heuristic_historical,ON,4,0.4073511080539946,0.07717599586681086,1.9473297473131737,0.04156275976724855,3273.8371940348866,3270.0,1203,0.17040731504571904,1.6694444444444445,False
Nanhu_Technology Park,24,heuristic_historical,ON,5,0.395131474391266,0.07482192236564922,1.334826178347229,0.021043771043771045,3272.1332069794676,3270.0,1188,0.16582491582491582,1.65,False
Nanhu_Technology Park,24,heuristic_historical,ON,6,0.41158590026604813,0.07794542674634869,1.6337190593481852,0.02181500872600349,3272.456547482006,3270.0,1146,0.17452006980802792,1.5902777777777777,False
Nanhu_Technology Park,24,heuristic_historical,ON,7,0.43569116787129475,0.08255333420586615,6.407206040426691,0.056105610561056105,3274.1577527198538,3270.0,1212,0.16006600660066006,1.6833333333333333,False
Nanhu_Technology Park,24,heuristic_historical,ON,8,0.37538859666412344,0.07106748551905855,0.5990038988930028,0.013368983957219251,3271.3997193370215,3270.0,1122,0.1586452762923351,1.5583333333333333,False
Nanhu_Technology Park,24,heuristic_historical,ON,9,0.38584155464861547,0.07306219709165901,1.5345934257870413,0.027914614121510674,3272.1067768183634,3270.0,1218,0.1510673234811166,1.6916666666666667,False
Nanhu_Technology Park,24,heuristic_historical,ON,10,0.369212782435661,0.06993636853134703,1.7756710521795724,0.03713527851458886,3273.1814978054554,3270.0,1131,0.14677276746242263,1.5694444444444444,False
Nanhu_Technology Park,24,heuristic_historical,ON,11,0.42910658908377697,0.08134346303833088,2.812016079532845,0.06120760959470637,3275.6780647521855,3270.0,1209,0.1662531017369727,1.676388888888889,False
Nanhu_Technology Park,24,heuristic_historical,ON,12,0.40241260623804725,0.07623378023718679,1.6198161638846802,0.02362869198312236,3273.5548093623265,3270.0,1185,0.1569620253164557,1.6458333333333333,False
Nanhu_Technology Park,24,heuristic_historical,ON,13,0.40213702761024933,0.07617963350303592,1.55320679701568,0.031862745098039214,3273.471420314715,3270.0,1224,0.1503267973856209,1.7,False
Nanhu_Technology Park,24,heuristic_historical,ON,14,0.40360402767182707,0.07646057066083163,4.1083341560336315,0.06382978723404255,3273.6012785617636,3270.0,1175,0.14893617021276595,1.6305555555555555,False
Nanhu_Technology Park,24,heuristic_historical,ON,15,0.3825993734318457,0.07243448351355901,1.0004644847808475,0.02471315092674316,3271.4843829645356,3270.0,1133,0.1588702559576346,1.573611111111111,False
Nanhu_Technology Park,24,heuristic_historical,ON,16,0.39866229806541476,0.07548644159228492,1.2594308852341016,0.013710368466152529,3271.9565332477196,3270.0,1167,0.15167095115681234,1.6208333333333333,False
Nanhu_Technology Park,24,heuristic_historical,ON,17,0.40758035187876834,0.07720486398200857,1.6665406214860714,0.022127659574468085,3273.2197306849716,3270.0,1175,0.15319148936170213,1.6319444444444444,False
Nanhu_Technology Park,24,heuristic_historical,ON,18,0.370895224569323,0.07021481005232126,1.3302701961460441,0.029159519725557463,3271.3063887867197,3270.0,1166,0.1569468267581475,1.6166666666666667,False
Nanhu_Technology Park,24,heuristic_historical,ON,19,0.39576881850492285,0.07495232862238682,1.5034274828740355,0.023519163763066203,3272.5575589496166,3270.0,1148,0.15418118466898956,1.5944444444444446,False
Nanhu_Technology Park,24,heuristic_historical,ON,20,0.4153030336434263,0.07869407473075524,3.8027258148409997,0.05416666666666667,3274.3165861749653,3270.0,1200,0.15,1.6666666666666667,False
Nanhu_Technology Park,24,heuristic_historical,ON,21,0.36684447720358426,0.06948067643876572,2.501585855145802,0.05403158769742311,3272.847660169548,3270.0,1203,0.14546965918536992,1.6708333333333334,False
Nanhu_Technology Park,24,heuristic_historical,ON,22,0.41003708883349343,0.07766172725693021,1.429039934445496,0.02689486552567237,3272.8616106839713,3270.0,1227,0.14425427872860636,1.7027777777777777,False
Nanhu_Technology Park,24,heuristic_historical,ON,23,0.4146687812116481,0.0785529909485965,2.578563744404429,0.043701799485861184,3273.4455669063955,3270.0,1167,0.15424164524421594,1.6208333333333333,False
Nanhu_Technology Park,24,heuristic_historical,ON,24,0.39816520605622935,0.07541759327608703,2.369458675476537,0.04329004329004329,3273.0534762666884,3270.0,1155,0.14372294372294372,1.6041666666666667,False
Nanhu_Technology Park,24,heuristic_historical,ON,25,0.4144415645725507,0.07848818806096843,1.776547308438486,0.04076539101497504,3272.5382915981854,3270.0,1202,0.14226289517470883,1.6694444444444445,False
Nanhu_Technology Park,24,heuristic_historical,ON,26,0.4314423689527489,0.0817303047468185,1.9800171493428849,0.04340567612687813,3273.4375843826715,3270.0,1198,0.169449081803005,1.663888888888889,False
Nanhu_Technology Park,24,heuristic_historical,ON,27,0.3725143241357652,0.07051205963074836,1.3402579680006552,0.02633889376646181,3270.8766119158963,3270.0,1139,0.16681299385425813,1.5805555555555555,False
Nanhu_Technology Park,24,heuristic_historical,ON,28,0.38222942564531337,0.07237472965137838,0.8534482119665983,0.019736842105263157,3271.94936984348,3270.0,1216,0.15049342105263158,1.6888888888888889,False
Nanhu_Technology Park,24,heuristic_historical,ON,29,0.424449031519184,0.08043338615943636,3.831314567582378,0.057190916736753576,3274.5719971615513,3270.0,1189,0.16232127838519764,1.6513888888888888,False
Nanhu_Technology Park,24,heuristic_historical,ON,30,0.3560419697595058,0.06742740632573006,1.378489671769345,0.023076923076923078,3272.4950434793727,3270.0,1170,0.12222222222222222,1.625,False
Nanhu_Technology Park,24,heuristic_historical,ON,31,0.39263720145949466,0.07441045503732328,4.3988296793413335,0.06032285471537808,3274.8110934607753,3270.0,1177,0.15123194562446898,1.6333333333333333,False
Nanhu_Technology Park,24,heuristic_historical,ON,32,0.39164726098023983,0.07417191017659672,1.8078594982085983,0.03316749585406302,3272.563695820811,3270.0,1206,0.13930348258706468,1.675,False
Nanhu_Technology Park,24,heuristic_historical,ON,33,0.42867210737103423,0.08126760256151157,5.225955350555974,0.05683690280065898,3275.9401605932667,3270.0,1214,0.15403624382207579,1.6847222222222222,False
Nanhu_Technology Park,24,heuristic_historical,ON,34,0.3880967857985234,0.07348314079353567,0.8666316379646783,0.02323580034423408,3271.8350663473275,3270.0,1162,0.1514629948364888,1.613888888888889,False
Nanhu_Technology Park,24,heuristic_historical,ON,35,0.40368766775967846,0.07649237816731479,2.1359247021985683,0.034453781512605045,3274.2845528738835,3270.0,1190,0.1638655462184874,1.6527777777777777,False
Nanhu_Technology Park,24,heuristic_historical,ON,36,0.36230035742186223,0.06856079308625508,1.2146115956536878,0.03035413153456998,3270.0230078740683,3270.0,1186,0.14249578414839797,1.6472222222222221,False
Nanhu_Technology Park,24,heuristic_historical,ON,37,0.40329661199028927,0.07633337351088726,0.789346224243938,0.022241231822070145,3270.6466036463808,3270.0,1169,0.17621899059024806,1.6236111111111111,False
Nanhu_Technology Park,24,heuristic_historical,ON,38,0.39841543663848544,0.07545202669711608,1.7364183175485526,0.03980099502487562,3272.49122756561,3270.0,1206,0.16583747927031509,1.675,False
Nanhu_Technology Park,24,heuristic_historical,ON,39,0.4174195261945076,0.07907307895274353,3.3251032398792195,0.050724637681159424,3273.4041379432406,3270.0,1242,0.1529790660225443,1.725,False
Nanhu_Technology Park,24,heuristic_historical,ON,40,0.4082343686071738,0.07736231525162757,4.009698829639142,0.06266548984995587,3274.640526002574,3270.0,1133,0.15710503089143865,1.5708333333333333,False
Nanhu_Technology Park,24,heuristic_historical,ON,41,0.39213236401981383,0.07428892218813815,1.986099465125963,0.039603960396039604,3273.6715792888835,3270.0,1111,0.15841584158415842,1.5430555555555556,False
Nanhu_Technology Park,24,heuristic_historical,ON,42,0.39311462575435524,0.07448028950102584,2.3255348932544546,0.035833333333333335,3273.9036358874723,3270.0,1200,0.16583333333333333,1.6652777777777779,False
Nanhu_Technology Park,24,heuristic_historical,ON,43,0.4009637823692416,0.07595793781156632,2.123507950345248,0.05603448275862069,3273.495570168867,3270.0,1160,0.16120689655172413,1.6097222222222223,False
Nanhu_Technology Park,24,heuristic_historical,ON,44,0.3565172034702062,0.06750136231913681,0.8440754822858018,0.019230769230769232,3271.7174080833965,3270.0,1144,0.14248251748251747,1.5888888888888888,False
Nanhu_Technology Park,24,heuristic_historical,ON,45,0.38387203859764146,0.0726827966281223,1.1716796709461035,0.01921397379912664,3271.816124774841,3270.0,1145,0.16506550218340613,1.5902777777777777,False
Nanhu_Technology Park,24,heuristic_historical,ON,46,0.40015124670824054,0.07575339639105817,1.0972090191586503,0.026360544217687076,3271.3097870014153,3270.0,1176,0.17346938775510204,1.6333333333333333,False
Nanhu_Technology Park,24,heuristic_historical,ON,47,0.39287576566194155,0.07442400036450078,5.62214862005353,0.06525285481239804,3273.4183136283855,3270.0,1226,0.1533442088091354,1.7027777777777777,False
Nanhu_Technology Park,24,heuristic_historical,ON,48,0.4179179512692261,0.07923083469404424,3.218657061194945,0.043215211754537596,3276.0230072794684,3270.0,1157,0.16421780466724287,1.6055555555555556,False
Nanhu_Technology Park,24,heuristic_historical,ON,49,0.43693022011538424,0.0827828529676127,3.414066639384711,0.042834890965732085,3273.9500117492107,3270.0,1284,0.1440809968847352,1.7833333333333334,False
Nanhu_Technology Park,26,heuristic_historical,ON,0,0.38228447824070827,0.06682658658233237,1.0667354185640954,0.02671118530884808,3272.4156276979793,3270.0,1198,0.14607679465776294,1.663888888888889,False
Nanhu_Technology Park,26,heuristic_historical,ON,1,0.4159430906194097,0.07271819229529791,1.8721790095690385,0.03807106598984772,3272.7663722957714,3270.0,1182,0.15905245346869712,1.6388888888888888,False
Nanhu_Technology Park,26,heuristic_historical,ON,2,0.39902698618314136,0.0697651644262536,2.336251825741621,0.038623005877413935,3272.971310917931,3270.0,1191,0.16792611251049538,1.6541666666666666,False
Nanhu_Technology Park,26,heuristic_historical,ON,3,0.40863993434749385,0.07144675212889617,1.2029784016784009,0.023405972558514933,3273.0114886803626,3270.0,1239,0.1606133979015335,1.7194444444444446,False
Nanhu_Technology Park,26,heuristic_historical,ON,4,0.4073511080539946,0.07123938080013309,1.9473297473131737,0.04156275976724855,3273.8371940348866,3270.0,1203,0.17040731504571904,1.6694444444444445,False
Nanhu_Technology Park,26,heuristic_historical,ON,5,0.395131474391266,0.0690663898759839,1.334826178347229,0.021043771043771045,3272.1332069794676,3270.0,1188,0.16582491582491582,1.65,False
Nanhu_Technology Park,26,heuristic_historical,ON,6,0.41158590026604813,0.07194962468893724,1.6337190593481852,0.02181500872600349,3272.456547482006,3270.0,1146,0.17452006980802792,1.5902777777777777,False
Nanhu_Technology Park,26,heuristic_historical,ON,7,0.43569116787129475,0.07620307772849183,6.407206040426691,0.056105610561056105,3274.1577527198538,3270.0,1212,0.16006600660066006,1.6833333333333333,False
Nanhu_Technology Park,26,heuristic_historical,ON,8,0.37538859666412344,0.06560075586374635,0.5990038988930028,0.013368983957219251,3271.3997193370215,3270.0,1122,0.1586452762923351,1.5583333333333333,False
Nanhu_Technology Park,26,heuristic_historical,ON,9,0.38584155464861547,0.06744202808460831,1.5345934257870413,0.027914614121510674,3272.1067768183634,3270.0,1218,0.1510673234811166,1.6916666666666667,False
Nanhu_Technology Park,26,heuristic_historical,ON,10,0.369212782435661,0.06455664787508957,1.7756710521795724,0.03713527851458886,3273.1814978054554,3270.0,1131,0.14677276746242263,1.5694444444444444,False
Nanhu_Technology Park,26,heuristic_historical,ON,11,0.42910658908377697,0.0750862735738439,2.812016079532845,0.06120760959470637,3275.6780647521855,3270.0,1209,0.1662531017369727,1.676388888888889,False
Nanhu_Technology Park,26,heuristic_historical,ON,12,0.40241260623804725,0.07036964329586472,1.6198161638846802,0.02362869198312236,3273.5548093623265,3270.0,1185,0.1569620253164557,1.6458333333333333,False
Nanhu_Technology Park,26,heuristic_historical,ON,13,0.40213702761024933,0.07031966169511009,1.55320679701568,0.031862745098039214,3273.471420314715,3270.0,1224,0.1503267973856209,1.7,False
Nanhu_Technology Park,26,heuristic_historical,ON,14,0.40360402767182707,0.07057898830230612,4.1083341560336315,0.06382978723404255,3273.6012785617636,3270.0,1175,0.14893617021276595,1.6305555555555555,False
Nanhu_Technology Park,26,heuristic_historical,ON,15,0.3825993734318457,0.06686260016636215,1.0004644847808475,0.02471315092674316,3271.4843829645356,3270.0,1133,0.1588702559576346,1.573611111111111,False
Nanhu_Technology Park,26,heuristic_historical,ON,16,0.39866229806541476,0.06967979223903223,1.2594308852341016,0.013710368466152529,3271.9565332477196,3270.0,1167,0.15167095115681234,1.6208333333333333,False
Nanhu_Technology Park,26,heuristic_historical,ON,17,0.40758035187876834,0.07126602829108483,1.6665406214860714,0.022127659574468085,3273.2197306849716,3270.0,1175,0.15319148936170213,1.6319444444444444,False
Nanhu_Technology Park,26,heuristic_historical,ON,18,0.370895224569323,0.06481367081752733,1.3302701961460441,0.029159519725557463,3271.3063887867197,3270.0,1166,0.1569468267581475,1.6166666666666667,False
Nanhu_Technology Park,26,heuristic_historical,ON,19,0.39576881850492285,0.06918676488220321,1.5034274828740355,0.023519163763066203,3272.5575589496166,3270.0,1148,0.15418118466898956,1.5944444444444446,False
Nanhu_Technology Park,26,heuristic_historical,ON,20,0.4153030336434263,0.07264068436685098,3.8027258148409997,0.05416666666666667,3274.3165861749653,3270.0,1200,0.15,1.6666666666666667,False
Nanhu_Technology Park,26,heuristic_historical,ON,21,0.36684447720358426,0.06413600902039913,2.501585855145802,0.05403158769742311,3272.847660169548,3270.0,1203,0.14546965918536992,1.6708333333333334,False
Nanhu_Technology Park,26,heuristic_historical,ON,22,0.41003708883349343,0.07168774823716635,1.429039934445496,0.02689486552567237,3272.8616106839713,3270.0,1227,0.14425427872860636,1.7027777777777777,False
Nanhu_Technology Park,26,heuristic_historical,ON,23,0.4146687812116481,0.07251045318331983,2.578563744404429,0.043701799485861184,3273.4455669063955,3270.0,1167,0.15424164524421594,1.6208333333333333,False
Nanhu_Technology Park,26,heuristic_historical,ON,24,0.39816520605622935,0.06961623994715727,2.369458675476537,0.04329004329004329,3273.0534762666884,3270.0,1155,0.14372294372294372,1.6041666666666667,False
Nanhu_Technology Park,26,heuristic_historical,ON,25,0.4144415645725507,0.07245063513320162,1.776547308438486,0.04076539101497504,3272.5382915981854,3270.0,1202,0.14226289517470883,1.6694444444444445,False
Nanhu_Technology Park,26,heuristic_historical,ON,26,0.4314423689527489,0.07544335822783246,1.9800171493428849,0.04340567612687813,3273.4375843826715,3270.0,1198,0.169449081803005,1.663888888888889,False
Nanhu_Technology Park,26,heuristic_historical,ON,27,0.3725143241357652,0.06508805504376772,1.3402579680006552,0.02633889376646181,3270.8766119158963,3270.0,1139,0.16681299385425813,1.5805555555555555,False
Nanhu_Technology Park,26,heuristic_historical,ON,28,0.38222942564531337,0.0668074427551185,0.8534482119665983,0.019736842105263157,3271.94936984348,3270.0,1216,0.15049342105263158,1.6888888888888889,False
Nanhu_Technology Park,26,heuristic_historical,ON,29,0.424449031519184,0.0742462026087105,3.831314567582378,0.057190916736753576,3274.5719971615513,3270.0,1189,0.16232127838519764,1.6513888888888888,False
Nanhu_Technology Park,26,heuristic_historical,ON,30,0.3560419697595058,0.06224068276221237,1.378489671769345,0.023076923076923078,3272.4950434793727,3270.0,1170,0.12222222222222222,1.625,False
Nanhu_Technology Park,26,heuristic_historical,ON,31,0.39263720145949466,0.06868657388060612,4.3988296793413335,0.06032285471537808,3274.8110934607753,3270.0,1177,0.15123194562446898,1.6333333333333333,False
Nanhu_Technology Park,26,heuristic_historical,ON,32,0.39164726098023983,0.06846637862455082,1.8078594982085983,0.03316749585406302,3272.563695820811,3270.0,1206,0.13930348258706468,1.675,False
Nanhu_Technology Park,26,heuristic_historical,ON,33,0.42867210737103423,0.07501624851831838,5.225955350555974,0.05683690280065898,3275.9401605932667,3270.0,1214,0.15403624382207579,1.6847222222222222,False
Nanhu_Technology Park,26,heuristic_historical,ON,34,0.3880967857985234,0.06783059150172524,0.8666316379646783,0.02323580034423408,3271.8350663473275,3270.0,1162,0.1514629948364888,1.613888888888889,False
Nanhu_Technology Park,26,heuristic_historical,ON,35,0.40368766775967846,0.07060834907752135,2.1359247021985683,0.034453781512605045,3274.2845528738835,3270.0,1190,0.1638655462184874,1.6527777777777777,False
Nanhu_Technology Park,26,heuristic_historical,ON,36,0.36230035742186223,0.06328688592577392,1.2146115956536878,0.03035413153456998,3270.0230078740683,3270.0,1186,0.14249578414839797,1.6472222222222221,False
Nanhu_Technology Park,26,heuristic_historical,ON,37,0.40329661199028927,0.0704615755485113,0.789346224243938,0.022241231822070145,3270.6466036463808,3270.0,1169,0.17621899059024806,1.6236111111111111,False
Nanhu_Technology Park,26,heuristic_historical,ON,38,0.39841543663848544,0.06964802464349176,1.7364183175485526,0.03980099502487562,3272.49122756561,3270.0,1206,0.16583747927031509,1.675,False
Nanhu_Technology Park,26,heuristic_historical,ON,39,0.4174195261945076,0.0729905344179171,3.3251032398792195,0.050724637681159424,3273.4041379432406,3270.0,1242,0.1529790660225443,1.725,False
Nanhu_Technology Park,26,heuristic_historical,ON,40,0.4082343686071738,0.07141136792457929,4.009698829639142,0.06266548984995587,3274.640526002574,3270.0,1133,0.15710503089143865,1.5708333333333333,False
Nanhu_Technology Park,26,heuristic_historical,ON,41,0.39213236401981383,0.06857438971212752,1.986099465125963,0.039603960396039604,3273.6715792888835,3270.0,1111,0.15841584158415842,1.5430555555555556,False
Nanhu_Technology Park,26,heuristic_historical,ON,42,0.39311462575435524,0.0687510364624854,2.3255348932544546,0.035833333333333335,3273.9036358874723,3270.0,1200,0.16583333333333333,1.6652777777777779,False
Nanhu_Technology Park,26,heuristic_historical,ON,43,0.4009637823692416,0.0701150195183689,2.123507950345248,0.05603448275862069,3273.495570168867,3270.0,1160,0.16120689655172413,1.6097222222222223,False
Nanhu_Technology Park,26,heuristic_historical,ON,44,0.3565172034702062,0.06230894983304937,0.8440754822858018,0.019230769230769232,3271.7174080833965,3270.0,1144,0.14248251748251747,1.5888888888888888,False
Nanhu_Technology Park,26,heuristic_historical,ON,45,0.38387203859764146,0.0670918122721129,1.1716796709461035,0.01921397379912664,3271.816124774841,3270.0,1145,0.16506550218340613,1.5902777777777777,False
Nanhu_Technology Park,26,heuristic_historical,ON,46,0.40015124670824054,0.06992621205328446,1.0972090191586503,0.026360544217687076,3271.3097870014153,3270.0,1176,0.17346938775510204,1.6333333333333333,False
Nanhu_Technology Park,26,heuristic_historical,ON,47,0.39287576566194155,0.06869907725953918,5.62214862005353,0.06525285481239804,3273.4183136283855,3270.0,1226,0.1533442088091354,1.7027777777777777,False
Nanhu_Technology Park,26,heuristic_historical,ON,48,0.4179179512692261,0.07313615510219468,3.218657061194945,0.043215211754537596,3276.0230072794684,3270.0,1157,0.16421780466724287,1.6055555555555556,False
Nanhu_Technology Park,26,heuristic_historical,ON,49,0.43693022011538424,0.07641494120087326,3.414066639384711,0.042834890965732085,3273.9500117492107,3270.0,1284,0.1440809968847352,1.7833333333333334,False
Nanhu_Technology Park,28,heuristic_historical,ON,0,0.38228447824070827,0.062053258969308626,1.0667354185640954,0.02671118530884808,3272.4156276979793,3270.0,1198,0.14607679465776294,1.663888888888889,False
Nanhu_Technology Park,28,heuristic_historical,ON,1,0.4159430906194097,0.06752403570277662,1.8721790095690385,0.03807106598984772,3272.7663722957714,3270.0,1182,0.15905245346869712,1.6388888888888888,False
Nanhu_Technology Park,28,heuristic_historical,ON,2,0.39902698618314136,0.06478193839580691,2.336251825741621,0.038623005877413935,3272.971310917931,3270.0,1191,0.16792611251049538,1.6541666666666666,False
Nanhu_Technology Park,28,heuristic_historical,ON,3,0.40863993434749385,0.06634341269111788,1.2029784016784009,0.023405972558514933,3273.0114886803626,3270.0,1239,0.1606133979015335,1.7194444444444446,False
Nanhu_Technology Park,28,heuristic_historical,ON,4,0.4073511080539946,0.06615085360012359,1.9473297473131737,0.04156275976724855,3273.8371940348866,3270.0,1203,0.17040731504571904,1.6694444444444445,False
