station,sizing_scenario,dominant_type,peak_lambda_per_hour,mu_per_min,cv,cv_source,service_param_scope,station_mix_json,mix_coverage,rho_total,s,p_wait_zero_mms,p_wait_mms,p_wait_mgs,mean_wait_mms_min,mean_wait_mgs_min,probability_metric
Xiuzhou_Government Agency,historical_avg,Level_2,3.702185792349727,0.016181127136173618,1.4263301200492933,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.3835736368362015, ""Level_2"": 0.40518727257804166, ""Mixed"": 0.21123909058575688}",1.0,3.813275553667837,12,0.0006385800614572998,8.75482982516725e-05,0.00017235703443389038,0.004820547995656654,0.007313777867212944,p_wait_gt_15min
Xiuzhou_Government Agency,historical_avg,Level_2,3.702185792349727,0.016181127136173618,1.4263301200492933,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.3835736368362015, ""Level_2"": 0.40518727257804166, ""Mixed"": 0.21123909058575688}",1.0,3.813275553667837,13,0.0001808386988382587,1.9449709298007315e-05,4.159377743928336e-05,0.00121652745133139,0.0018457261615113301,p_wait_gt_15min
Xiuzhou_Government Agency,historical_avg,Level_2,3.702185792349727,0.016181127136173618,1.4263301200492933,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.3835736368362015, ""Level_2"": 0.40518727257804166, ""Mixed"": 0.21123909058575688}",1.0,3.813275553667837,14,4.783817503103052e-05,4.036321312976683e-06,9.376374065712153e-06,0.0002902226309356433,0.0004403283312631503,p_wait_gt_15min
Xiuzhou_Government Agency,historical_avg,Level_2,3.702185792349727,0.016181127136173618,1.4263301200492933,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.3835736368362015, ""Level_2"": 0.40518727257804166, ""Mixed"": 0.21123909058575688}",1.0,3.813275553667837,15,1.1865249662839787e-05,7.853755830095455e-07,1.981803238467688e-06,6.55488640885451e-05,9.945131379745664e-05,p_wait_gt_15min
Xiuzhou_Government Agency,historical_avg,Level_2,3.702185792349727,0.016181127136173618,1.4263301200492933,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.3835736368362015, ""Level_2"": 0.40518727257804166, ""Mixed"": 0.21123909058575688}",1.0,3.813275553667837,16,2.7688527979018297e-06,1.4377711621399647e-07,3.941003785327576e-07,1.404119614349358e-05,2.1303426431187334e-05,p_wait_gt_15min
Xiuzhou_Government Agency,historical_avg,Level_2,3.702185792349727,0.016181127136173618,1.4263301200492933,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.3835736368362015, ""Level_2"": 0.40518727257804166, ""Mixed"": 0.21123909058575688}",1.0,3.813275553667837,17,6.098572011898388e-07,2.4843194744938493e-08,7.397048598468011e-08,2.858133136116568e-06,4.336384761921611e-06,p_wait_gt_15min
Xiuzhou_Government Agency,historical_avg,Level_2,3.702185792349727,0.016181127136173618,1.4263301200492933,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.3835736368362015, ""Level_2"": 0.40518727257804166, ""Mixed"": 0.21123909058575688}",1.0,3.813275553667837,18,1.2715464395979575e-07,4.063505952159012e-09,1.3142738693345706e-08,5.539126999277834e-07,8.404012259083698e-07,p_wait_gt_15min
Xiuzhou_Government Agency,historical_avg,Level_2,3.702185792349727,0.016181127136173618,1.4263301200492933,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.3835736368362015, ""Level_2"": 0.40518727257804166, ""Mixed"": 0.21123909058575688}",1.0,3.813275553667837,19,2.5163783002731638e-08,6.308614533340917e-10,2.2164243355783606e-09,1.0240072895510614e-07,1.5536328767872938e-07,p_wait_gt_15min
Xiuzhou_Government Agency,historical_avg,Level_2,3.702185792349727,0.016181127136173618,1.4263301200492933,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.3835736368362015, ""Level_2"": 0.40518727257804166, ""Mixed"": 0.21123909058575688}",1.0,3.813275553667837,20,4.738333878678762e-09,9.319081429283973e-11,3.556525846152422e-10,1.8090805962320342e-08,2.7447530107879146e-08,p_wait_gt_15min
Xiuzhou_Government Agency,historical_avg,Level_2,3.702185792349727,0.016181127136173618,1.4263301200492933,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.3835736368362015, ""Level_2"": 0.40518727257804166, ""Mixed"": 0.21123909058575688}",1.0,3.813275553667837,21,8.508631446478535e-10,1.3127938888590911e-11,5.4423109739851985e-11,3.059551925724787e-09,4.64197912314459e-09,p_wait_gt_15min
Xiuzhou_Government Agency,historical_avg,Level_2,3.702185792349727,0.016181127136173618,1.4263301200492933,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.3835736368362015, ""Level_2"": 0.40518727257804166, ""Mixed"": 0.21123909058575688}",1.0,3.813275553667837,22,1.4600819574525323e-10,1.7672722364843507e-12,7.958371475717471e-12,4.961511215909182e-10,7.527648506257077e-10,p_wait_gt_15min
Xiuzhou_Government Agency,historical_avg,Level_2,3.702185792349727,0.016181127136173618,1.4263301200492933,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.3835736368362015, ""Level_2"": 0.40518727257804166, ""Mixed"": 0.21123909058575688}",1.0,3.813275553667837,23,2.3988682203728214e-11,2.277833617205761e-13,1.1142347405290573e-12,7.726748606177462e-11,1.172309102456746e-10,p_wait_gt_15min
Xiuzhou_Government Agency,historical_avg,Level_2,3.702185792349727,0.016181127136173618,1.4263301200492933,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.3835736368362015, ""Level_2"": 0.40518727257804166, ""Mixed"": 0.21123909058575688}",1.0,3.813275553667837,24,3.780173452850284e-12,2.8158967175848746e-14,1.4962541339690147e-13,1.1572764161474987e-11,1.7558299691846797e-11,p_wait_gt_15min
Xiuzhou_Government Agency,historical_avg,Level_2,3.702185792349727,0.016181127136173618,1.4263301200492933,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.3835736368362015, ""Level_2"": 0.40518727257804166, ""Mixed"": 0.21123909058575688}",1.0,3.813275553667837,25,5.722696474504354e-13,3.344221944387256e-15,1.930268301739242e-14,1.6692759011007544e-12,2.5326400962593407e-12,p_wait_gt_15min
Xiuzhou_Government Agency,historical_avg,Level_2,3.702185792349727,0.016181127136173618,1.4263301200492933,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.3835736368362015, ""Level_2"": 0.40518727257804166, ""Mixed"": 0.21123909058575688}",1.0,3.813275553667837,26,8.335459030216839e-14,3.821318951420325e-16,2.3959062448463376e-15,2.321814726659908e-13,3.5226777484457194e-13,p_wait_gt_15min
Xiuzhou_Government Agency,historical_avg,Level_2,3.702185792349727,0.016181127136173618,1.4263301200492933,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.3835736368362015, ""Level_2"": 0.40518727257804166, ""Mixed"": 0.21123909058575688}",1.0,3.813275553667837,27,1.1697906647425327e-14,4.20708517615925e-17,2.8653110914153217e-16,3.117884192961523e-14,4.73048135265144e-14,p_wait_gt_15min
Xiuzhou_Government Agency,historical_avg,Level_2,3.702185792349727,0.016181127136173618,1.4263301200492933,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.3835736368362015, ""Level_2"": 0.40518727257804166, ""Mixed"": 0.21123909058575688}",1.0,3.813275553667837,28,1.583816708925694e-15,4.468558630108017e-18,3.30591651029001e-17,4.0468685076908445e-15,6.1399445352972894e-15,p_wait_gt_15min
Xiuzhou_Government Agency,historical_avg,Level_2,3.702185792349727,0.016181127136173618,1.4263301200492933,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.3835736368362015, ""Level_2"": 0.40518727257804166, ""Mixed"": 0.21123909058575688}",1.0,3.813275553667837,29,2.0713354799210492e-16,4.584609721967221e-19,3.684348785411656e-18,5.082413352048536e-16,7.711082291833216e-16,p_wait_gt_15min
Xiuzhou_Government Agency,historical_avg,Level_2,3.702185792349727,0.016181127136173618,1.4263301200492933,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.3835736368362015, ""Level_2"": 0.40518727257804166, ""Mixed"": 0.21123909058575688}",1.0,3.813275553667837,30,2.6196371949922883e-17,4.548649377476645e-20,3.9707703653788673e-19,6.182316000509486e-17,9.37986427546883e-17,p_wait_gt_15min
Xiuzhou_Government Agency,historical_avg,Level_2,3.702185792349727,0.016181127136173618,1.4263301200492933,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.3835736368362015, ""Level_2"": 0.40518727257804166, ""Mixed"": 0.21123909058575688}",1.0,3.813275553667837,31,3.2073206142648992e-18,4.368909771294378e-21,4.1428511613734906e-20,7.290825771199177e-18,1.1061705060741454e-17,p_wait_gt_15min
Xiuzhou_Government Agency,historical_avg,Level_2,3.702185792349727,0.016181127136173618,1.4263301200492933,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.3835736368362015, ""Level_2"": 0.40518727257804166, ""Mixed"": 0.21123909058575688}",1.0,3.813275553667837,32,3.805319674822117e-19,4.0664106407589174e-22,4.188624543920817e-21,8.343298208807552e-19,1.2658525510816287e-18,p_wait_gt_15min
Xiuzhou_Government Agency,historical_avg,Level_2,3.702185792349727,0.016181127136173618,1.4263301200492933,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.3835736368362015, ""Level_2"": 0.40518727257804166, ""Mixed"": 0.21123909058575688}",1.0,3.813275553667837,33,4.379238613250528e-20,3.6712003203182954e-23,4.1077331936250687e-22,9.272663105904969e-20,1.4068566116382298e-19,p_wait_gt_15min
Xiuzhou_Government Agency,historical_avg,Level_2,3.702185792349727,0.016181127136173618,1.4263301200492933,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.3835736368362015, ""Level_2"": 0.40518727257804166, ""Mixed"": 0.21123909058575688}",1.0,3.813275553667837,34,4.892740995146315e-21,3.217741013565839e-24,3.910922192277624e-23,1.0016764554459666e-20,1.5197523386448663e-20,p_wait_gt_15min
Xiuzhou_Government Agency,historical_avg,Level_2,3.702185792349727,0.016181127136173618,1.4263301200492933,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.3835736368362015, ""Level_2"": 0.40518727257804166, ""Mixed"": 0.21123909058575688}",1.0,3.813275553667837,35,5.311506605200202e-22,2.740349605150974e-25,3.617995369802658e-24,1.0525414134823205e-21,1.596925100878162e-21,p_wait_gt_15min
Xiuzhou_Government Agency,historical_avg,Level_2,3.702185792349727,0.016181127136173618,1.4263301200492933,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.3835736368362015, ""Level_2"": 0.40518727257804166, ""Mixed"": 0.21123909058575688}",1.0,3.813275553667837,36,5.607132925673527e-23,2.2694388481829968e-26,3.254726231056116e-25,1.0766022910299615e-22,1.633430476165829e-22,p_wait_gt_15min
Xiuzhou_Government Agency,historical_avg,Level_2,3.702185792349727,0.016181127136173618,1.4263301200492933,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.3835736368362015, ""Level_2"": 0.40518727257804166, ""Mixed"": 0.21123909058575688}",1.0,3.813275553667837,37,5.760350808073561e-24,1.8290094634847237e-27,2.8493505085263757e-26,1.072693807326396e-23,1.627500490273923e-23,p_wait_gt_15min
Xiuzhou_Government Agency,historical_avg,Level_2,3.702185792349727,0.016181127136173618,1.4263301200492933,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.3835736368362015, ""Level_2"": 0.40518727257804166, ""Mixed"": 0.21123909058575688}",1.0,3.813275553667837,38,5.763048785967981e-25,1.4355181974713635e-28,2.429252011795218e-27,1.0418040331441333e-24,1.5806342528791299e-24,p_wait_gt_15min
Xiuzhou_Government Agency,historical_avg,Level_2,3.702185792349727,0.016181127136173618,1.4263301200492933,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.3835736368362015, ""Level_2"": 0.40518727257804166, ""Mixed"": 0.21123909058575688}",1.0,3.813275553667837,39,5.618825440958918e-26,1.0979721716665552e-29,2.0183159234994058e-28,9.868654166841606e-26,1.4972809002141877e-25,p_wait_gt_15min
Xiuzhou_Government Agency,historical_avg,Level_2,3.702185792349727,0.016181127136173618,1.4263301200492933,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.3835736368362015, ""Level_2"": 0.40518727257804166, ""Mixed"": 0.21123909058575688}",1.0,3.813275553667837,40,5.342059107495791e-27,8.189245078927319e-31,1.6352178785572845e-29,9.123272470109936e-27,1.3841909328267952e-26,p_wait_gt_15min
Xiuzhou_Government Agency,historical_avg,Level_2,3.702185792349727,0.016181127136173618,1.4263301200492933,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.3835736368362015, ""Level_2"": 0.40518727257804166, ""Mixed"": 0.21123909058575688}",1.0,3.813275553667837,41,4.955736819989337e-28,5.959815298201675e-32,1.2927022473971619e-30,8.235908988457936e-28,1.2495593640066748e-27,p_wait_gt_15min
Xiuzhou_Government Agency,historical_avg,Level_2,3.702185792349727,0.016181127136173618,1.4263301200492933,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.3835736368362015, ""Level_2"": 0.40518727257804166, ""Mixed"": 0.21123909058575688}",1.0,3.813275553667837,42,4.488467505689645e-29,4.234596537641034e-33,9.977269104742554e-32,7.264017936807045e-29,1.1021031978340502e-28,p_wait_gt_15min
Xiuzhou_Government Agency,historical_avg,Level_2,3.702185792349727,0.016181127136173618,1.4263301200492933,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.3835736368362015, ""Level_2"": 0.40518727257804166, ""Mixed"": 0.21123909058575688}",1.0,3.813275553667837,43,3.9711878276735036e-30,2.9391636500380856e-34,7.522416239417046e-33,6.262859882246675e-30,9.502066162084136e-30,p_wait_gt_15min
Xiuzhou_Government Agency,historical_avg,Level_2,3.702185792349727,0.016181127136173618,1.4263301200492933,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.3835736368362015, ""Level_2"": 0.40518727257804166, ""Mixed"": 0.21123909058575688}",1.0,3.813275553667837,44,3.4340492259857047e-31,1.9938810333420037e-35,5.543279536632976e-34,5.280987471197026e-31,8.012360693985438e-31,p_wait_gt_15min
Xiuzhou_Government Agency,historical_avg,Level_2,3.702185792349727,0.016181127136173618,1.4263301200492933,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.3835736368362015, ""Level_2"": 0.40518727257804166, ""Mixed"": 0.21123909058575688}",1.0,3.813275553667837,45,2.903871430288619e-32,1.3226943438326515e-36,3.994486693419477e-35,4.3572387733859296e-32,6.610841035431088e-32,p_wait_gt_15min
Xiuzhou_Government Agency,historical_avg,Level_2,3.702185792349727,0.016181127136173618,1.4263301200492933,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.3835736368362015, ""Level_2"": 0.40518727257804166, ""Mixed"": 0.21123909058575688}",1.0,3.813275553667837,46,2.402395509068395e-33,8.584519794985478e-38,2.8161217936339165e-36,3.519329508167023e-33,5.339557719880174e-33,p_wait_gt_15min
Xiuzhou_Government Agency,historical_avg,Level_2,3.702185792349727,0.016181127136173618,1.4263301200492933,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.3835736368362015, ""Level_2"": 0.40518727257804166, ""Mixed"": 0.21123909058575688}",1.0,3.813275553667837,47,1.945406692135988e-34,5.453449441355677e-39,1.9433036353551797e-37,2.783885504462014e-34,4.223735601374442e-34,p_wait_gt_15min
Xiuzhou_Government Agency,historical_avg,Level_2,3.702185792349727,0.016181127136173618,1.4263301200492933,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.3835736368362015, ""Level_2"": 0.40518727257804166, ""Mixed"": 0.21123909058575688}",1.0,3.813275553667837,48,1.5426563596347825e-35,3.3924969522414073e-40,1.3131755345558056e-38,2.1575884825058696e-35,3.2735122446914723e-35,p_wait_gt_15min
Xiuzhou_Government Agency,historical_avg,Level_2,3.702185792349727,0.016181127136173618,1.4263301200492933,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.3835736368362015, ""Level_2"": 0.40518727257804166, ""Mixed"": 0.21123909058575688}",1.0,3.813275553667837,49,1.198414606325055e-36,2.0675058757386262e-41,8.693286926708692e-40,1.6390321129846698e-36,2.4867539546124997e-36,p_wait_gt_15min
Xiuzhou_Government Agency,historical_avg,Level_2,3.702185792349727,0.016181127136173618,1.4263301200492933,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.3835736368362015, ""Level_2"": 0.40518727257804166, ""Mixed"": 0.21123909058575688}",1.0,3.813275553667837,50,9.124370260516416e-38,1.2349004412702239e-42,5.640312311787712e-41,1.2208912097641595e-37,1.852346894231388e-37,p_wait_gt_15min
Xiuzhou_Government Agency,recent_quarter,Level_2,5.428571428571429,0.016181127136173618,1.4263301200492933,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.3835736368362015, ""Level_2"": 0.40518727257804166, ""Mixed"": 0.21123909058575688}",1.0,5.591464037998131,1,1.0,1.0,1.0,inf,inf,p_wait_gt_15min
Xiuzhou_Government Agency,recent_quarter,Level_2,5.428571428571429,0.016181127136173618,1.4263301200492933,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.3835736368362015, ""Level_2"": 0.40518727257804166, ""Mixed"": 0.21123909058575688}",1.0,5.591464037998131,2,1.0,1.0,1.0,inf,inf,p_wait_gt_15min
Xiuzhou_Government Agency,recent_quarter,Level_2,5.428571428571429,0.016181127136173618,1.4263301200492933,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.3835736368362015, ""Level_2"": 0.40518727257804166, ""Mixed"": 0.21123909058575688}",1.0,5.591464037998131,3,1.0,1.0,1.0,inf,inf,p_wait_gt_15min
Xiuzhou_Government Agency,recent_quarter,Level_2,5.428571428571429,0.016181127136173618,1.4263301200492933,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.3835736368362015, ""Level_2"": 0.40518727257804166, ""Mixed"": 0.21123909058575688}",1.0,5.591464037998131,4,1.0,1.0,1.0,inf,inf,p_wait_gt_15min
Xiuzhou_Government Agency,recent_quarter,Level_2,5.428571428571429,0.016181127136173618,1.4263301200492933,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.3835736368362015, ""Level_2"": 0.40518727257804166, ""Mixed"": 0.21123909058575688}",1.0,5.591464037998131,5,1.0,1.0,1.0,inf,inf,p_wait_gt_15min
Xiuzhou_Government Agency,recent_quarter,Level_2,5.428571428571429,0.016181127136173618,1.4263301200492933,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.3835736368362015, ""Level_2"": 0.40518727257804166, ""Mixed"": 0.21123909058575688}",1.0,5.591464037998131,6,0.8191414197164659,0.7418137178076363,0.7673176160890156,123.91384247539852,188.0031729493086,p_wait_gt_15min
Xiuzhou_Government Agency,recent_quarter,Level_2,5.428571428571429,0.016181127136173618,1.4263301200492933,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.3835736368362015, ""Level_2"": 0.40518727257804166, ""Mixed"": 0.21123909058575688}",1.0,5.591464037998131,7,0.4833811940850155,0.34341171819961325,0.3858596481527198,21.20865074464006,32.1779516663578,p_wait_gt_15min
Xiuzhou_Government Agency,recent_quarter,Level_2,5.428571428571429,0.016181127136173618,1.4263301200492933,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.3835736368362015, ""Level_2"": 0.40518727257804166, ""Mixed"": 0.21123909058575688}",1.0,5.591464037998131,8,0.2689142008996232,0.1498747542674735,0.18292652417201866,6.900043550050158,10.468806833711005,p_wait_gt_15min
Xiuzhou_Government Agency,recent_quarter,Level_2,5.428571428571429,0.016181127136173618,1.4263301200492933,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.3835736368362015, ""Level_2"": 0.40518727257804166, ""Mixed"": 0.21123909058575688}",1.0,5.591464037998131,9,0.14056200124548032,0.06145710029307886,0.08148059811765802,2.5485389838816515,3.8666657879637865,p_wait_gt_15min
Xiuzhou_Government Agency,recent_quarter,Level_2,5.428571428571429,0.016181127136173618,1.4263301200492933,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.3835736368362015, ""Level_2"": 0.40518727257804166, ""Mixed"": 0.21123909058575688}",1.0,5.591464037998131,10,0.0688832484176425,0.02362692156741665,0.03402696602579217,0.9656293588306563,1.4650613662409229,p_wait_gt_15min
Xiuzhou_Government Agency,recent_quarter,Level_2,5.428571428571429,0.016181127136173618,1.4263301200492933,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.3835736368362015, ""Level_2"": 0.40518727257804166, ""Mixed"": 0.21123909058575688}",1.0,5.591464037998131,11,0.031619691528975806,0.008508255741587934,0.01331038348594804,0.3613009777700674,0.5481690249735098,p_wait_gt_15min
Xiuzhou_Government Agency,recent_quarter,Level_2,5.428571428571429,0.016181127136173618,1.4263301200492933,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.3835736368362015, ""Level_2"": 0.40518727257804166, ""Mixed"": 0.21123909058575688}",1.0,5.591464037998131,12,0.013598843153709494,0.002870610427109531,0.004878184652183328,0.13113975525989605,0.19896639145502334,p_wait_gt_15min
Xiuzhou_Government Agency,recent_quarter,Level_2,5.428571428571429,0.016181127136173618,1.4263301200492933,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.3835736368362015, ""Level_2"": 0.40518727257804166, ""Mixed"": 0.21123909058575688}",1.0,5.591464037998131,13,0.005485854619487232,0.0009084603435899256,0.0016769646053914448,0.04576180336739903,0.06943021103281063,p_wait_gt_15min
Xiuzhou_Government Agency,recent_quarter,Level_2,5.428571428571429,0.016181127136173618,1.4263301200492933,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.3835736368362015, ""Level_2"": 0.40518727257804166, ""Mixed"": 0.21123909058575688}",1.0,5.591464037998131,14,0.002079506923502735,0.0002701540217100771,0.0005417055737462703,0.015283795373856615,0.023188708925425218,p_wait_gt_15min
Xiuzhou_Government Agency,recent_quarter,Level_2,5.428571428571429,0.016181127136173618,1.4263301200492933,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.3835736368362015, ""Level_2"": 0.40518727257804166, ""Mixed"": 0.21123909058575688}",1.0,5.591464037998131,15,0.0007423257855917486,7.565454081692734e-05,0.00016478618958424998,0.004876000339028324,0.007397910650872028,p_wait_gt_15min
Xiuzhou_Government Agency,recent_quarter,Level_2,5.428571428571429,0.016181127136173618,1.4263301200492933,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.3835736368362015, ""Level_2"": 0.40518727257804166, ""Mixed"": 0.21123909058575688}",1.0,5.591464037998131,16,0.0002501340250650792,1.9998738947345117e-05,4.7317562887676114e-05,0.0014851637980331438,0.0022533035922529137,p_wait_gt_15min
Xiuzhou_Government Agency,recent_quarter,Level_2,5.428571428571429,0.016181127136173618,1.4263301200492933,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.3835736368362015, ""Level_2"": 0.40518727257804166, ""Mixed"": 0.21123909058575688}",1.0,5.591464037998131,17,7.975196346081623e-05,5.002194914347401e-06,1.2856250079980079e-05,0.0004320188515843254,0.0006554628058434631,p_wait_gt_15min
Xiuzhou_Government Agency,recent_quarter,Level_2,5.428571428571429,0.016181127136173618,1.4263301200492933,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.3835736368362015, ""Level_2"": 0.40518727257804166, ""Mixed"": 0.21123909058575688}",1.0,5.591464037998131,18,2.411727795887322e-05,1.1866889590749856e-06,3.313023740074656e-06,0.00012011547827798574,0.0001822402613418146,p_wait_gt_15min
Xiuzhou_Government Agency,recent_quarter,Level_2,5.428571428571429,0.016181127136173618,1.4263301200492933,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.3835736368362015, ""Level_2"": 0.40518727257804166, ""Mixed"": 0.21123909058575688}",1.0,5.591464037998131,19,6.9329927324469385e-06,2.6762010976257485e-07,8.115968176775973e-07,3.1954396050779757e-05,4.848149106842657e-05,p_wait_gt_15min
Xiuzhou_Government Agency,recent_quarter,Level_2,5.428571428571429,0.016181127136173618,1.4263301200492933,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.3835736368362015, ""Level_2"": 0.40518727257804166, ""Mixed"": 0.21123909058575688}",1.0,5.591464037998131,20,1.89869080790782e-06,5.749652984570904e-08,1.8940749910130234e-07,8.143772311282026e-06,1.235580306212937e-05,p_wait_gt_15min
Xiuzhou_Government Agency,recent_quarter,Level_2,5.428571428571429,0.016181127136173618,1.4263301200492933,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.3835736368362015, ""Level_2"": 0.40518727257804166, ""Mixed"": 0.21123909058575688}",1.0,5.591464037998131,21,4.96373150279206e-07,1.1791934398777711e-08,4.219631590175774e-08,1.9908481468093794e-06,3.020532339110732e-06,p_wait_gt_15min
Xiuzhou_Government Agency,recent_quarter,Level_2,5.428571428571429,0.016181127136173618,1.4263301200492933,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.3835736368362015, ""Level_2"": 0.40518727257804166, ""Mixed"": 0.21123909058575688}",1.0,5.591464037998131,22,1.2410979823314463e-07,2.3129818716709523e-09,8.990744464405391e-09,4.674417144514265e-07,7.09206685307821e-07,p_wait_gt_15min
Xiuzhou_Government Agency,recent_quarter,Level_2,5.428571428571429,0.016181127136173618,1.4263301200492933,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.3835736368362015, ""Level_2"": 0.40518727257804166, ""Mixed"": 0.21123909058575688}",1.0,5.591464037998131,23,2.9731478725084244e-08,4.346823995297749e-10,1.8353944999034171e-09,1.0554690204440748e-07,1.6013668919401052e-07,p_wait_gt_15min
Xiuzhou_Government Agency,recent_quarter,Level_2,5.428571428571429,0.016181127136173618,1.4263301200492933,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.3835736368362015, ""Level_2"": 0.40518727257804166, ""Mixed"": 0.21123909058575688}",1.0,5.591464037998131,24,6.835294149860202e-09,7.839748691420538e-11,3.5957828458855377e-10,2.2947172918111507e-08,3.481565281681847e-08,p_wait_gt_15min
Xiuzhou_Government Agency,recent_quarter,Level_2,5.428571428571429,0.016181127136173618,1.4263301200492933,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.3835736368362015, ""Level_2"": 0.40518727257804166, ""Mixed"": 0.21123909058575688}",1.0,5.591464037998131,25,1.5104208663149594e-09,1.3590401771219916e-11,6.771073929483912e-11,4.8094612496467286e-09,7.296956958540348e-09,p_wait_gt_15min
Xiuzhou_Government Agency,recent_quarter,Level_2,5.428571428571429,0.016181127136173618,1.4263301200492933,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.3835736368362015, ""Level_2"": 0.40518727257804166, ""Mixed"": 0.21123909058575688}",1.0,5.591464037998131,26,3.212657511904152e-10,2.2677132388744673e-12,1.2272904080708286e-11,9.728453523743018e-10,1.4760095351870713e-09,p_wait_gt_15min
Xiuzhou_Government Agency,recent_quarter,Level_2,5.428571428571429,0.016181127136173618,1.4263301200492933,station_type_mixture,station_mixture_from_global_type_fits,"{""DC_Fast"": 0.3835736368362015, ""Level_2"": 0.40518727257804166, ""Mixed"": 0.21123909058575688}",1.0,5.591464037998131,27,6.58629987081339e-11,3.6471581213940544e-13,2.1441133540976077e-12,1.9012786047639978e-10,2.884636641198762e-10,p_wait_gt_15min
